h3_cell,timestamp,u,v
8619096a7ffffff,2018-08-01T07:00:00,6.7804,1.859
8619096a7ffffff,2018-08-01T08:00:00,7.066,1.6172
8619096a7ffffff,2018-08-01T09:00:00,7.3662,1.3584
8619096a7ffffff,2018-08-01T10:00:00,7.6779,1.0848
8619096a7ffffff,2018-08-01T11:00:00,7.9977,0.7999
8619096a7ffffff,2018-08-01T12:00:00,8.3232,0.5091
8619096a7ffffff,2018-08-01T13:00:00,8.6523,0.2189
8619096a7ffffff,2018-08-01T14:00:00,8.984,-0.0628
8619096a7ffffff,2018-08-01T15:00:00,9.3178,-0.327
8619096a7ffffff,2018-08-01T16:00:00,9.654,-0.564
8619096a7ffffff,2018-08-01T17:00:00,9.993,-0.7637
8619096a7ffffff,2018-08-01T18:00:00,10.3354,-0.9158
8619096a7ffffff,2018-08-01T19:00:00,10.6813,-1.0102
8619096a7ffffff,2018-08-01T20:00:00,11.0299,-1.0375
8619096a7ffffff,2018-08-01T21:00:00,11.3791,-0.9895
8619096a7ffffff,2018-08-01T22:00:00,11.7252,-0.8592
8619096a7ffffff,2018-08-01T23:00:00,12.0626,-0.6415
8619096a7ffffff,2018-08-02T00:00:00,12.3842,-0.334
8619096a7ffffff,2018-08-02T01:00:00,12.6812,0.0632
8619096a7ffffff,2018-08-02T02:00:00,12.9436,0.5468
8619096a7ffffff,2018-08-02T03:00:00,13.1614,1.1103
8619096a7ffffff,2018-08-02T04:00:00,13.3246,1.7437
8619096a7ffffff,2018-08-02T05:00:00,13.4248,2.434
8619096a7ffffff,2018-08-02T06:00:00,13.4555,3.1656
8619096a7ffffff,2018-08-02T07:00:00,13.4131,3.921
8619096a7ffffff,2018-08-02T08:00:00,13.297,4.6816
8619096a7ffffff,2018-08-02T09:00:00,13.1104,5.4288
8619096a7ffffff,2018-08-02T10:00:00,12.8594,6.145
8619096a7ffffff,2018-08-02T11:00:00,12.5533,6.8143
8619096a7ffffff,2018-08-02T12:00:00,12.2031,7.4232
8619096a7ffffff,2018-08-02T13:00:00,11.8213,7.9613
8619096a7ffffff,2018-08-02T14:00:00,11.4209,8.4212
8619096a7ffffff,2018-08-02T15:00:00,11.0141,8.7987
8619096a7ffffff,2018-08-02T16:00:00,10.6121,9.0922
8619096a7ffffff,2018-08-02T17:00:00,10.2241,9.3027
8619096a7ffffff,2018-08-02T18:00:00,9.8572,9.4333
8619096a7ffffff,2018-08-02T19:00:00,9.5161,9.4885
8619096a7ffffff,2018-08-02T20:00:00,9.2032,9.474
8619096a7ffffff,2018-08-02T21:00:00,8.9187,9.3964
8619096a7ffffff,2018-08-02T22:00:00,8.6613,9.2627
8619096a7ffffff,2018-08-02T23:00:00,8.4279,9.0802
8619096a7ffffff,2018-08-03T00:00:00,8.2148,8.8564
8619096a7ffffff,2018-08-03T01:00:00,8.0177,8.5985
8619096a7ffffff,2018-08-03T02:00:00,7.8322,8.3139
8619096a7ffffff,2018-08-03T03:00:00,7.6542,8.0093
8619096a7ffffff,2018-08-03T04:00:00,7.4802,7.6914
8619096a7ffffff,2018-08-03T05:00:00,7.3076,7.366
8619096a7ffffff,2018-08-03T06:00:00,7.1346,7.0385
8619096a7ffffff,2018-08-03T07:00:00,6.9602,6.7136
8619096a7ffffff,2018-08-03T08:00:00,6.7845,6.3952
8619096a7ffffff,2018-08-03T09:00:00,6.6085,6.0864
8619096a7ffffff,2018-08-03T10:00:00,6.4335,5.7896
8619096a7ffffff,2018-08-03T11:00:00,6.2619,5.5066
8619096a7ffffff,2018-08-03T12:00:00,6.0962,5.2383
8619096a7ffffff,2018-08-03T13:00:00,5.9391,4.9854
8619096a7ffffff,2018-08-03T14:00:00,5.7936,4.7477
8619096a7ffffff,2018-08-03T15:00:00,5.6628,4.525
8619096a7ffffff,2018-08-03T16:00:00,5.5496,4.3165
8619096a7ffffff,2018-08-03T17:00:00,5.4568,4.1212
8619096a7ffffff,2018-08-03T18:00:00,5.3868,3.9378
8619096a7ffffff,2018-08-03T19:00:00,5.342,3.7649
8619096a7ffffff,2018-08-03T20:00:00,5.3245,3.6005
8619096a7ffffff,2018-08-03T21:00:00,5.3357,3.4426
8619096a7ffffff,2018-08-03T22:00:00,5.3771,3.2888
8619096a7ffffff,2018-08-03T23:00:00,5.4493,3.1364
861909747ffffff,2018-08-01T00:00:00,4.8996,2.8116
861909747ffffff,2018-08-01T01:00:00,4.9929,2.6756
861909747ffffff,2018-08-01T02:00:00,5.1171,2.537
861909747ffffff,2018-08-01T03:00:00,5.2716,2.3925
861909747ffffff,2018-08-01T04:00:00,5.4553,2.2392
861909747ffffff,2018-08-01T05:00:00,5.6666,2.0738
861909747ffffff,2018-08-01T06:00:00,5.9033,1.8941
861909747ffffff,2018-08-01T07:00:00,6.1626,1.6981
861909747ffffff,2018-08-01T08:00:00,6.4413,1.485
861909747ffffff,2018-08-01T09:00:00,6.7361,1.255
861909747ffffff,2018-08-01T10:00:00,7.0437,1.0097
861909747ffffff,2018-08-01T11:00:00,7.3608,0.7523
861909747ffffff,2018-08-01T12:00:00,7.6849,0.4872
861909747ffffff,2018-08-01T13:00:00,8.0136,0.2205
861909747ffffff,2018-08-01T14:00:00,8.3457,-0.0405
861909747ffffff,2018-08-01T15:00:00,8.6804,-0.2873
861909747ffffff,2018-08-01T16:00:00,9.0175,-0.5107
861909747ffffff,2018-08-01T17:00:00,9.3575,-0.7008
861909747ffffff,2018-08-01T18:00:00,9.7005,-0.8477
861909747ffffff,2018-08-01T19:00:00,10.0466,-0.9414
861909747ffffff,2018-08-01T20:00:00,10.3948,-0.9727
861909747ffffff,2018-08-01T21:00:00,10.7432,-0.9331
861909747ffffff,2018-08-01T22:00:00,11.0882,-0.8158
861909747ffffff,2018-08-01T23:00:00,11.4247,-0.6154
861909747ffffff,2018-08-02T00:00:00,11.7457,-0.329
861909747ffffff,2018-08-02T01:00:00,12.0428,0.0435
861909747ffffff,2018-08-02T02:00:00,12.3066,0.4995
861909747ffffff,2018-08-02T03:00:00,12.5272,1.033
861909747ffffff,2018-08-02T04:00:00,12.695,1.6346
861909747ffffff,2018-08-02T05:00:00,12.8017,2.2922
861909747ffffff,2018-08-02T06:00:00,12.8407,2.9909
861909747ffffff,2018-08-02T07:00:00,12.8085,3.7137
861909747ffffff,2018-08-02T08:00:00,12.7042,4.4429
861909747ffffff,2018-08-02T09:00:00,12.5306,5.1603
861909747ffffff,2018-08-02T10:00:00,12.2935,5.8486
861909747ffffff,2018-08-02T11:00:00,12.0016,6.4923
861909747ffffff,2018-08-02T12:00:00,11.6656,7.0783
861909747ffffff,2018-08-02T13:00:00,11.2976,7.596
861909747ffffff,2018-08-02T14:00:00,10.9102,8.0381
861909747ffffff,2018-08-02T15:00:00,10.5153,8.4002
861909747ffffff,2018-08-02T16:00:00,10.1239,8.6808
861909747ffffff,2018-08-02T17:00:00,9.745,8.8806
861909747ffffff,2018-08-02T18:00:00,9.3858,9.0024
861909747ffffff,2018-08-02T19:00:00,9.0509,9.0508
861909747ffffff,2018-08-02T20:00:00,8.7428,9.0311
861909747ffffff,2018-08-02T21:00:00,8.4619,8.9498
861909747ffffff,2018-08-02T22:00:00,8.2067,8.8136
861909747ffffff,2018-08-02T23:00:00,7.9747,8.6298
861909747ffffff,2018-08-03T00:00:00,7.762,8.4056
861909747ffffff,2018-08-03T01:00:00,7.5646,8.1481
861909747ffffff,2018-08-03T02:00:00,7.3782,7.8645
861909747ffffff,2018-08-03T03:00:00,7.1988,7.5614
861909747ffffff,2018-08-03T04:00:00,7.0231,7.2453
861909747ffffff,2018-08-03T05:00:00,6.8485,6.9221
861909747ffffff,2018-08-03T06:00:00,6.6732,6.5971
861909747ffffff,2018-08-03T07:00:00,6.4965,6.2748
861909747ffffff,2018-08-03T08:00:00,6.3182,5.9591
861909747ffffff,2018-08-03T09:00:00,6.1394,5.6533
861909747ffffff,2018-08-03T10:00:00,5.9616,5.3597
861909747ffffff,2018-08-03T11:00:00,5.7869,5.08
861909747ffffff,2018-08-03T12:00:00,5.6178,4.8155
861909747ffffff,2018-08-03T13:00:00,5.457,4.5666
861909747ffffff,2018-08-03T14:00:00,5.3075,4.3336
861909747ffffff,2018-08-03T15:00:00,5.1723,4.1162
861909747ffffff,2018-08-03T16:00:00,5.054,3.9137
861909747ffffff,2018-08-03T17:00:00,4.9555,3.7255
861909747ffffff,2018-08-03T18:00:00,4.8793,3.5503
861909747ffffff,2018-08-03T19:00:00,4.8275,3.3867
861909747ffffff,2018-08-03T20:00:00,4.8022,3.2331
861909747ffffff,2018-08-03T21:00:00,4.8049,3.0876
861909747ffffff,2018-08-03T22:00:00,4.8371,2.948
861909747ffffff,2018-08-03T23:00:00,4.8996,2.8116
86190976fffffff,2018-08-01T00:00:00,5.866,3.3484
86190976fffffff,2018-08-01T01:00:00,5.9727,3.1875
86190976fffffff,2018-08-01T02:00:00,6.1108,3.0213
86190976fffffff,2018-08-01T03:00:00,6.2794,2.8466
86190976fffffff,2018-08-01T04:00:00,6.4773,2.6604
86190976fffffff,2018-08-01T05:00:00,6.7025,2.4597
86190976fffffff,2018-08-01T06:00:00,6.9524,2.2424
86190976fffffff,2018-08-01T07:00:00,7.224,2.007
86190976fffffff,2018-08-01T08:00:00,7.5138,1.753
86190976fffffff,2018-08-01T09:00:00,7.8183,1.4814
86190976fffffff,2018-08-01T10:00:00,8.1339,1.1943
86190976fffffff,2018-08-01T11:00:00,8.4573,0.8954
86190976fffffff,2018-08-01T12:00:00,8.7859,0.5901
86190976fffffff,2018-08-01T13:00:00,9.1176,0.2851
86190976fffffff,2018-08-01T14:00:00,9.4512,-0.0114
86190976fffffff,2018-08-01T15:00:00,9.7862,-0.2905
86190976fffffff,2018-08-01T16:00:00,10.1229,-0.542
86190976fffffff,2018-08-01T17:00:00,10.4618,-0.7556
86190976fffffff,2018-08-01T18:00:00,10.8037,-0.9208
86190976fffffff,2018-08-01T19:00:00,11.1487,-1.0271
86190976fffffff,2018-08-01T20:00:00,11.4964,-1.065
86190976fffffff,2018-08-01T21:00:00,11.8447,-1.0255
86190976fffffff,2018-08-01T22:00:00,12.1903,-0.9017
86190976fffffff,2018-08-01T23:00:00,12.5278,-0.6879
86190976fffffff,2018-08-02T00:00:00,12.85,-0.3814
86190976fffffff,2018-08-02T01:00:00,13.1483,0.0181
86190976fffffff,2018-08-02T02:00:00,13.4125,0.5076
86190976fffffff,2018-08-02T03:00:00,13.6323,1.0809
86190976fffffff,2018-08-02T04:00:00,13.7974,1.728
86190976fffffff,2018-08-02T05:00:00,13.8988,2.436
86190976fffffff,2018-08-02T06:00:00,13.9294,3.1892
86190976fffffff,2018-08-02T07:00:00,13.8851,3.9696
86190976fffffff,2018-08-02T08:00:00,13.7648,4.7583
86190976fffffff,2018-08-02T09:00:00,13.5713,5.5358
86190976fffffff,2018-08-02T10:00:00,13.3105,6.2838
86190976fffffff,2018-08-02T11:00:00,12.9915,6.9854
86190976fffffff,2018-08-02T12:00:00,12.6259,7.6264
86190976fffffff,2018-08-02T13:00:00,12.2265,8.1955
86190976fffffff,2018-08-02T14:00:00,11.8068,8.6847
86190976fffffff,2018-08-02T15:00:00,11.3799,9.0889
86190976fffffff,2018-08-02T16:00:00,10.9578,9.4064
86190976fffffff,2018-08-02T17:00:00,10.5504,9.6378
86190976fffffff,2018-08-02T18:00:00,10.1658,9.7861
86190976fffffff,2018-08-02T19:00:00,9.8092,9.8557
86190976fffffff,2018-08-02T20:00:00,9.4836,9.8524
86190976fffffff,2018-08-02T21:00:00,9.1896,9.7828
86190976fffffff,2018-08-02T22:00:00,8.926,9.6542
86190976fffffff,2018-08-02T23:00:00,8.6898,9.4739
86190976fffffff,2018-08-03T00:00:00,8.4771,9.2497
86190976fffffff,2018-08-03T01:00:00,8.2833,8.989
86190976fffffff,2018-08-03T02:00:00,8.1037,8.6994
86190976fffffff,2018-08-03T03:00:00,7.9337,8.3879
86190976fffffff,2018-08-03T04:00:00,7.7693,8.0615
86190976fffffff,2018-08-03T05:00:00,7.6074,7.7263
86190976fffffff,2018-08-03T06:00:00,7.4456,7.3881
86190976fffffff,2018-08-03T07:00:00,7.2827,7.0518
86190976fffffff,2018-08-03T08:00:00,7.1183,6.7219
86190976fffffff,2018-08-03T09:00:00,6.953,6.4016
86190976fffffff,2018-08-03T10:00:00,6.788,6.0938
86190976fffffff,2018-08-03T11:00:00,6.6255,5.8002
86190976fffffff,2018-08-03T12:00:00,6.4679,5.5222
86190976fffffff,2018-08-03T13:00:00,6.3179,5.2603
86190976fffffff,2018-08-03T14:00:00,6.1786,5.0145
86190976fffffff,2018-08-03T15:00:00,6.0531,4.7844
86190976fffffff,2018-08-03T16:00:00,5.9444,4.5693
86190976fffffff,2018-08-03T17:00:00,5.8555,4.3679
86190976fffffff,2018-08-03T18:00:00,5.7889,4.1788
86190976fffffff,2018-08-03T19:00:00,5.7472,4.0004
86190976fffffff,2018-08-03T20:00:00,5.7325,3.8305
86190976fffffff,2018-08-03T21:00:00,5.7466,3.667
86190976fffffff,2018-08-03T22:00:00,5.7907,3.5072
86190976fffffff,2018-08-03T23:00:00,5.866,3.3484
8619093afffffff,2018-08-01T00:00:00,6.122,3.5184
8619093afffffff,2018-08-01T01:00:00,6.2359,3.3456
8619093afffffff,2018-08-01T02:00:00,6.3813,3.1661
8619093afffffff,2018-08-01T03:00:00,6.5571,2.9768
8619093afffffff,2018-08-01T04:00:00,6.7619,2.7747
8619093afffffff,2018-08-01T05:00:00,6.9934,2.5571
8619093afffffff,2018-08-01T06:00:00,7.249,2.3221
8619093afffffff,2018-08-01T07:00:00,7.5252,2.0684
8619093afffffff,2018-08-01T08:00:00,7.8187,1.796
8619093afffffff,2018-08-01T09:00:00,8.1257,1.5061
8619093afffffff,2018-08-01T10:00:00,8.4427,1.2014
8619093afffffff,2018-08-01T11:00:00,8.7666,0.8863
8619093afffffff,2018-08-01T12:00:00,9.0948,0.5663
8619093afffffff,2018-08-01T13:00:00,9.4254,0.2487
8619093afffffff,2018-08-01T14:00:00,9.7577,-0.0579
8619093afffffff,2018-08-01T15:00:00,10.0913,-0.3443
8619093afffffff,2018-08-01T16:00:00,10.4268,-0.6
8619093afffffff,2018-08-01T17:00:00,10.765,-0.8147
8619093afffffff,2018-08-01T18:00:00,11.1066,-0.9775
8619093afffffff,2018-08-01T19:00:00,11.452,-1.0782
8619093afffffff,2018-08-01T20:00:00,11.8004,-1.1072
8619093afffffff,2018-08-01T21:00:00,12.1499,-1.056
8619093afffffff,2018-08-01T22:00:00,12.4966,-0.9176
8619093afffffff,2018-08-01T23:00:00,12.835,-0.687
8619093afffffff,2018-08-02T00:00:00,13.1574,-0.3617
8619093afffffff,2018-08-02T01:00:00,13.4548,0.0579
8619093afffffff,2018-08-02T02:00:00,13.717,0.5683
8619093afffffff,2018-08-02T03:00:00,13.9334,1.1624
8619093afffffff,2018-08-02T04:00:00,14.0936,1.8297
8619093afffffff,2018-08-02T05:00:00,14.1888,2.5568
8619093afffffff,2018-08-02T06:00:00,14.2123,3.3273
8619093afffffff,2018-08-02T07:00:00,14.1601,4.1228
8619093afffffff,2018-08-02T08:00:00,14.0318,4.924
8619093afffffff,2018-08-02T09:00:00,13.8306,5.7116
8619093afffffff,2018-08-02T10:00:00,13.5629,6.4671
8619093afffffff,2018-08-02T11:00:00,13.2383,7.174
8619093afffffff,2018-08-02T12:00:00,12.8683,7.8182
8619093afffffff,2018-08-02T13:00:00,12.4661,8.3888
8619093afffffff,2018-08-02T14:00:00,12.0452,8.8781
8619093afffffff,2018-08-02T15:00:00,11.6185,9.2816
8619093afffffff,2018-08-02T16:00:00,11.1977,9.5978
8619093afffffff,2018-08-02T17:00:00,10.7925,9.8275
8619093afffffff,2018-08-02T18:00:00,10.4105,9.974
8619093afffffff,2018-08-02T19:00:00,10.0567,10.0419
8619093afffffff,2018-08-02T20:00:00,9.7337,10.0372
8619093afffffff,2018-08-02T21:00:00,9.4418,9.9666
8619093afffffff,2018-08-02T22:00:00,9.1795,9.8373
8619093afffffff,2018-08-02T23:00:00,8.9438,9.6569
8619093afffffff,2018-08-03T00:00:00,8.7306,9.4331
8619093afffffff,2018-08-03T01:00:00,8.5355,9.1735
8619093afffffff,2018-08-03T02:00:00,8.3536,8.8855
8619093afffffff,2018-08-03T03:00:00,8.1807,8.5762
8619093afffffff,2018-08-03T04:00:00,8.0129,8.2525
8619093afffffff,2018-08-03T05:00:00,7.8472,7.9205
8619093afffffff,2018-08-03T06:00:00,7.6815,7.5857
8619093afffffff,2018-08-03T07:00:00,7.5147,7.2532
8619093afffffff,2018-08-03T08:00:00,7.3465,6.9269
8619093afffffff,2018-08-03T09:00:00,7.1779,6.6101
8619093afffffff,2018-08-03T10:00:00,7.0102,6.3054
8619093afffffff,2018-08-03T11:00:00,6.8455,6.0145
8619093afffffff,2018-08-03T12:00:00,6.6864,5.7385
8619093afffffff,2018-08-03T13:00:00,6.5357,5.4779
8619093afffffff,2018-08-03T14:00:00,6.3966,5.2324
8619093afffffff,2018-08-03T15:00:00,6.2721,5.0018
8619093afffffff,2018-08-03T16:00:00,6.1653,4.785
8619093afffffff,2018-08-03T17:00:00,6.0791,4.5808
8619093afffffff,2018-08-03T18:00:00,6.0162,4.3878
8619093afffffff,2018-08-03T19:00:00,5.9789,4.2042
8619093afffffff,2018-08-03T20:00:00,5.9693,4.0279
8619093afffffff,2018-08-03T21:00:00,5.9893,3.8566
8619093afffffff,2018-08-03T22:00:00,6.0399,3.6877
8619093afffffff,2018-08-03T23:00:00,6.122,3.5184
86190baafffffff,2018-08-01T00:00:00,5.5456,3.2266
86190baafffffff,2018-08-01T01:00:00,5.6559,3.0621
86190baafffffff,2018-08-01T02:00:00,5.7973,2.8918
86190baafffffff,2018-08-01T03:00:00,5.9686,2.7126
86190baafffffff,2018-08-01T04:00:00,6.1685,2.5216
86190baafffffff,2018-08-01T05:00:00,6.3947,2.3162
86190baafffffff,2018-08-01T06:00:00,6.6444,2.0945
86190baafffffff,2018-08-01T07:00:00,6.9147,1.8553
86190baafffffff,2018-08-01T08:00:00,7.202,1.5986
86190baafffffff,2018-08-01T09:00:00,7.5028,1.3255
86190baafffffff,2018-08-01T10:00:00,7.8139,1.0389
86190baafffffff,2018-08-01T11:00:00,8.1323,0.7428
86190baafffffff,2018-08-01T12:00:00,8.4557,0.4429
86190baafffffff,2018-08-01T13:00:00,8.7824,0.1462
86190baafffffff,2018-08-01T14:00:00,9.1117,-0.1389
86190baafffffff,2018-08-01T15:00:00,9.4435,-0.4034
86190baafffffff,2018-08-01T16:00:00,9.7782,-0.6374
86190baafffffff,2018-08-01T17:00:00,10.1167,-0.8306
86190baafffffff,2018-08-01T18:00:00,10.4593,-0.9729
86190baafffffff,2018-08-01T19:00:00,10.8062,-1.0544
86190baafffffff,2018-08-01T20:00:00,11.1564,-1.066
86190baafffffff,2018-08-01T21:00:00,11.5073,-0.9998
86190baafffffff,2018-08-01T22:00:00,11.8548,-0.8494
86190baafffffff,2018-08-01T23:00:00,12.193,-0.6105
86190baafffffff,2018-08-02T00:00:00,12.5141,-0.2812
86190baafffffff,2018-08-02T01:00:00,12.8091,0.1376
86190baafffffff,2018-08-02T02:00:00,13.068,0.6415
86190baafffffff,2018-08-02T03:00:00,13.2805,1.2233
86190baafffffff,2018-08-02T04:00:00,13.437,1.8721
86190baafffffff,2018-08-02T05:00:00,13.5295,2.5744
86190baafffffff,2018-08-02T06:00:00,13.5522,3.3139
86190baafffffff,2018-08-02T07:00:00,13.502,4.073
86190baafffffff,2018-08-02T08:00:00,13.3795,4.8331
86190baafffffff,2018-08-02T09:00:00,13.1882,5.576
86190baafffffff,2018-08-02T10:00:00,12.935,6.2844
86190baafffffff,2018-08-02T11:00:00,12.6294,6.9431
86190baafffffff,2018-08-02T12:00:00,12.2826,7.5396
86190baafffffff,2018-08-02T13:00:00,11.907,8.0641
86190baafffffff,2018-08-02T14:00:00,11.5151,8.5101
86190baafffffff,2018-08-02T15:00:00,11.1187,8.8738
86190baafffffff,2018-08-02T16:00:00,10.728,9.1544
86190baafffffff,2018-08-02T17:00:00,10.3517,9.3534
86190baafffffff,2018-08-02T18:00:00,9.9959,9.474
86190baafffffff,2018-08-02T19:00:00,9.6648,9.521
86190baafffffff,2018-08-02T20:00:00,9.3601,9.5003
86190baafffffff,2018-08-02T21:00:00,9.0816,9.4185
86190baafffffff,2018-08-02T22:00:00,8.8276,9.2826
86190baafffffff,2018-08-02T23:00:00,8.595,9.0999
86190baafffffff,2018-08-03T00:00:00,8.3802,8.8777
86190baafffffff,2018-08-03T01:00:00,8.1789,8.6235
86190baafffffff,2018-08-03T02:00:00,7.9871,8.3441
86190baafffffff,2018-08-03T03:00:00,7.8012,8.0463
86190baafffffff,2018-08-03T04:00:00,7.6181,7.7364
86190baafffffff,2018-08-03T05:00:00,7.4356,7.42
86190baafffffff,2018-08-03T06:00:00,7.2523,7.1021
86190baafffffff,2018-08-03T07:00:00,7.0679,6.7871
86190baafffffff,2018-08-03T08:00:00,6.8826,6.4786
86190baafffffff,2018-08-03T09:00:00,6.6978,6.1792
86190baafffffff,2018-08-03T10:00:00,6.5152,5.8911
86190baafffffff,2018-08-03T11:00:00,6.3371,5.6157
86190baafffffff,2018-08-03T12:00:00,6.1662,5.354
86190baafffffff,2018-08-03T13:00:00,6.0054,5.1061
86190baafffffff,2018-08-03T14:00:00,5.8577,4.872
86190baafffffff,2018-08-03T15:00:00,5.7261,4.6514
86190baafffffff,2018-08-03T16:00:00,5.6134,4.4434
86190baafffffff,2018-08-03T17:00:00,5.5224,4.2471
86190baafffffff,2018-08-03T18:00:00,5.4555,4.0613
86190baafffffff,2018-08-03T19:00:00,5.4148,3.8845
86190baafffffff,2018-08-03T20:00:00,5.4022,3.7148
86190baafffffff,2018-08-03T21:00:00,5.4191,3.5502
86190baafffffff,2018-08-03T22:00:00,5.4667,3.3883
86190baafffffff,2018-08-03T23:00:00,5.5456,3.2266
86190ba1fffffff,2018-08-01T00:00:00,6.1875,3.5851
86190ba1fffffff,2018-08-01T01:00:00,6.3066,3.4042
86190ba1fffffff,2018-08-01T02:00:00,6.4572,3.2157
86190ba1fffffff,2018-08-01T03:00:00,6.638,3.0165
86190ba1fffffff,2018-08-01T04:00:00,6.8473,2.8037
86190ba1fffffff,2018-08-01T05:00:00,7.0828,2.5749
86190ba1fffffff,2018-08-01T06:00:00,7.3415,2.3283
86190ba1fffffff,2018-08-01T07:00:00,7.62,2.063
86190ba1fffffff,2018-08-01T08:00:00,7.9148,1.7792
86190ba1fffffff,2018-08-01T09:00:00,8.2222,1.4785
86190ba1fffffff,2018-08-01T10:00:00,8.5388,1.164
86190ba1fffffff,2018-08-01T11:00:00,8.8615,0.8404
86190ba1fffffff,2018-08-01T12:00:00,9.188,0.5136
86190ba1fffffff,2018-08-01T13:00:00,9.5168,0.1913
86190ba1fffffff,2018-08-01T14:00:00,9.8472,-0.1178
86190ba1fffffff,2018-08-01T15:00:00,10.1792,-0.4042
86190ba1fffffff,2018-08-01T16:00:00,10.5135,-0.6574
86190ba1fffffff,2018-08-01T17:00:00,10.8512,-0.8669
86190ba1fffffff,2018-08-01T18:00:00,11.193,-1.0222
86190ba1fffffff,2018-08-01T19:00:00,11.5391,-1.113
86190ba1fffffff,2018-08-01T20:00:00,11.8887,-1.1299
86190ba1fffffff,2018-08-01T21:00:00,12.2395,-1.0648
86190ba1fffffff,2018-08-01T22:00:00,12.5873,-0.9112
86190ba1fffffff,2018-08-01T23:00:00,12.9263,-0.6644
86190ba1fffffff,2018-08-02T00:00:00,13.2484,-0.3226
86190ba1fffffff,2018-08-02T01:00:00,13.5445,0.1133
86190ba1fffffff,2018-08-02T02:00:00,13.804,0.639
86190ba1fffffff,2018-08-02T03:00:00,14.0164,1.2469
86190ba1fffffff,2018-08-02T04:00:00,14.1716,1.926
86190ba1fffffff,2018-08-02T05:00:00,14.261,2.662
86190ba1fffffff,2018-08-02T06:00:00,14.2784,3.4384
86190ba1fffffff,2018-08-02T07:00:00,14.2204,4.2367
86190ba1fffffff,2018-08-02T08:00:00,14.0871,5.0375
86190ba1fffffff,2018-08-02T09:00:00,13.8823,5.8216
86190ba1fffffff,2018-08-02T10:00:00,13.6129,6.5711
86190ba1fffffff,2018-08-02T11:00:00,13.2886,7.2698
86190ba1fffffff,2018-08-02T12:00:00,12.9212,7.9043
86190ba1fffffff,2018-08-02T13:00:00,12.5238,8.4643
86190ba1fffffff,2018-08-02T14:00:00,12.1094,8.9427
86190ba1fffffff,2018-08-02T15:00:00,11.6907,9.3355
86190ba1fffffff,2018-08-02T16:00:00,11.2787,9.6416
86190ba1fffffff,2018-08-02T17:00:00,10.8826,9.8622
86190ba1fffffff,2018-08-02T18:00:00,10.5094,10.0008
86190ba1fffffff,2018-08-02T19:00:00,10.1635,10.0622
86190ba1fffffff,2018-08-02T20:00:00,9.8471,10.0524
86190ba1fffffff,2018-08-02T21:00:00,9.5601,9.9782
86190ba1fffffff,2018-08-02T22:00:00,9.3007,9.8469
86190ba1fffffff,2018-08-02T23:00:00,9.066,9.6661
86190ba1fffffff,2018-08-03T00:00:00,8.8518,9.4433
86190ba1fffffff,2018-08-03T01:00:00,8.6537,9.1861
86190ba1fffffff,2018-08-03T02:00:00,8.4673,8.9019
86190ba1fffffff,2018-08-03T03:00:00,8.2885,8.5976
86190ba1fffffff,2018-08-03T04:00:00,8.1138,8.2799
86190ba1fffffff,2018-08-03T05:00:00,7.9405,7.9547
86190ba1fffffff,2018-08-03T06:00:00,7.7669,7.6273
86190ba1fffffff,2018-08-03T07:00:00,7.5922,7.3024
86190ba1fffffff,2018-08-03T08:00:00,7.4166,6.9838
86190ba1fffffff,2018-08-03T09:00:00,7.2409,6.6745
86190ba1fffffff,2018-08-03T10:00:00,7.067,6.3768
86190ba1fffffff,2018-08-03T11:00:00,6.897,6.0922
86190ba1fffffff,2018-08-03T12:00:00,6.7337,5.8215
86190ba1fffffff,2018-08-03T13:00:00,6.5799,5.5652
86190ba1fffffff,2018-08-03T14:00:00,6.4387,5.323
86190ba1fffffff,2018-08-03T15:00:00,6.3133,5.0943
86190ba1fffffff,2018-08-03T16:00:00,6.2066,4.8783
86190ba1fffffff,2018-08-03T17:00:00,6.1216,4.6738
86190ba1fffffff,2018-08-03T18:00:00,6.0607,4.4792
86190ba1fffffff,2018-08-03T19:00:00,6.0264,4.2929
86190ba1fffffff,2018-08-03T20:00:00,6.0206,4.1127
86190ba1fffffff,2018-08-03T21:00:00,6.0448,3.9364
86190ba1fffffff,2018-08-03T22:00:00,6.1002,3.7615
86190ba1fffffff,2018-08-03T23:00:00,6.1875,3.5851
86190bb5fffffff,2018-08-01T00:00:00,5.6423,3.2907
86190bb5fffffff,2018-08-01T01:00:00,5.7556,3.1213
86190bb5fffffff,2018-08-01T02:00:00,5.8999,2.9455
86190bb5fffffff,2018-08-01T03:00:00,6.0742,2.7603
86190bb5fffffff,2018-08-01T04:00:00,6.2768,2.5629
86190bb5fffffff,2018-08-01T05:00:00,6.5054,2.3507
86190bb5fffffff,2018-08-01T06:00:00,6.7572,2.1219
86190bb5fffffff,2018-08-01T07:00:00,7.0292,1.8755
86190bb5fffffff,2018-08-01T08:00:00,7.3177,1.6116
86190bb5fffffff,2018-08-01T09:00:00,7.6194,1.3316
86190bb5fffffff,2018-08-01T10:00:00,7.9308,1.0383
86190bb5fffffff,2018-08-01T11:00:00,8.2492,0.7362
86190bb5fffffff,2018-08-01T12:00:00,8.5723,0.431
86190bb5fffffff,2018-08-01T13:00:00,8.8985,0.1299
86190bb5fffffff,2018-08-01T14:00:00,9.2273,-0.1586
86190bb5fffffff,2018-08-01T15:00:00,9.5585,-0.4252
